name,brand,review_title,review_description,recommended_review,verifed_purchaser,helpful_count,not_helpful_count,reviewed_at,rating,average_rating,reviews_count
Plants vs. Zombies - Xbox 360,PopCap Games,very fun,"I love this game, and only wish that there was an update/add on for new challenges. It sucks you in easily for hours, fun for any one or any age group. If you dont have it, it is worth buying!!",yes: I recommend this product,,2,0,10 years ago,5.0,4.3364,110
Plants vs. Zombies - Xbox 360,PopCap Games,AWESOME,"So much fun!! So addictive!! One of my favorite games on my xbox.. I think they could've made it a little more challenging, but other than that I love it!!",yes: I recommend this product,,0,0,10 years ago,4.0,4.3364,110
Plants vs. Zombies - Xbox 360,PopCap Games,It's More Than Just a Flash Game!,"Plants Vs. Zombies is a very intriguing game; I bet none of us would think that we'd be playing a Tower Defense for weeks on end.

The concept is very simple and it actually works better than you'd think. It's always fun to see what lawn setup works best and how you can create new and wild plant formations to clear away the zombies. Also, the grid-style map really does work well as a mouse substitute for the Xbox 360.

There are issues with this game too. You may hear everyone rave about how addicting the game is, but it really is easy to let go and forget to come back to. The gameplay really isn't something that will leave you wanting more and more. Some levels are very difficult and will force a lot of gamers off. After 20 attempts, you just lose interest and it's hard coming back to it.

Overall, with it's awesome price, and loads of extra content, this is definitely a game I would recommend.",yes: I recommend this product,,7,1,11 years ago,4.0,4.3364,110
Plants vs. Zombies - Xbox 360,PopCap Games,"Blow""em up!","no matter what system you have this game should be in your collection.
addicting game,has good strategy and the zombies are fun to blowup.
from mom to dad,if you put the controller in there hand you might not great it back .must buy.",yes: I recommend this product,,6,2,11 years ago,5.0,4.3364,110
Plants vs. Zombies - Xbox 360,PopCap Games,"Strange, but Addicting!!","This game is really fun. Before this game, I never thought what would happen if it was Plants vs Zombies. This game was orignally on PC. Then Xbox 360 marketplace. Now it is a release title! I'm glad it had a console release because I don't have Xbox Live. This game is full of fun levels of great graphics and combat. This is something that reminds me of Castle Crashers. Anyway, if you see this game, BUY IT! This will be money well spent. Every level is very fun to play. You have to be very careful on where you put your plant. If it's in the wrong place, your in trouble! VegasKid says: 9/10",yes: I recommend this product,,2,0,11 years ago,4.0,4.3364,110
Plants vs. Zombies - Xbox 360,PopCap Games,10.. Really?... Yes Really....,"I was not much of a believer until I played the PC version. The Xbox360 version is way better of course. This is one of those games that you can play when you are tired of shooting it out in your favorite shooter or exhausted of playing your sports games. This game will actually help your brain relax and take a much needed break with something different. You can play this game in between your hardcore sesions. For the price, it is an excellent value. The graphics are crisp and simple. The sounds will also make you crack up laughin sometimes. It does have repetitive soundtracks, but they are not annoying. There is just this element of good 'ol fun about this game. Within the game there's not only the story mode, but Puzzle and Minigames also. There's no online capability, but it does allow for you to play with a friend on the same screen (co-op, vs., and story). The main story is not long, but then you can replay it with new challenges over and over. So in a way it is unlimited. It also has a ""Garden"" section where you can actually grow plants and sell them for money. Money that you can use to increase your arsenal of plants and unlock other features in the game. Very entertaining for all ages. And don't get me wrong, I am as hardcore gamer as it comes, but this is just a good fun and funny game. I gotta give credit when deserved. Enter Crazy Dave....!",yes: I recommend this product,,18,3,11 years ago,5.0,4.3364,110
Plants vs. Zombies - Xbox 360,PopCap Games,AWESOME!,This is the best arcade game you'll get!.....Really!,yes: I recommend this product,,0,1,11 years ago,5.0,4.3364,110
Pokemon Black - Nintendo DS,Nintendo,ADDICTING GAME!,"I PLAY FOR 7 STRAIGHT HOURS THEN I GOT TIRED!I LUV <3 THESE GAMES THE POKEMON SERIES!:)HOPE THEY KEEEP CONTINUE MAKING POKEMON GAMES FOR MANY YRS 2 COME!:D THIS GAME 2 ME IS LIKE AN ADVENTURE AND U KEPT LEARNING HOW 2 BETTER URSELF AND HOW 2 LOVE ,TRAIN ,EXPLORE UR POKEMON.IF U GET THIS GAME I HOPE U LOVE IT JUST AS WELL AS I DO OR MAYBE EVEN MORE?:)",yes: I recommend this product,,3,3,10 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,One of the best,"Having new pokemon, new features,and many more, this is one of the best pokemon games in the pokemon series. Even if raquaza is my favorite pokemon ever, reshiram is second. One of the best new features is the pokemon Global LInk, or GL. Pokemon Black, Emerald, Soulsilver, and Pokemon Ranger Guardian Signs are some of the best pokemon games. Go Pokemon Company!",yes: I recommend this product,,2,1,10 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,this game is great,"all in all this is a great game, pokemon has always been my favorite series and probably always will be",yes: I recommend this product,,1,2,10 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,AWSOME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,its the best pokemon game ever. everyone should play it and see its awsomness like the Reshirem appearents.GET THE GAME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,yes: I recommend this product,,3,2,10 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,Cool but...,Pokemon Black is now one of my favorite games! I love how the Pokemon Company intrutused new legendary Pokemon and other Pokemon. So start from a new adventure with your starter Pokemon By the way did i say this game is BEAST!!!!!,yes: I recommend this product,,0,0,10 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,I love it :-D!!!,"I got this game the day it came out, very reluctant about getting it. I was reluctant b/c I thought I would miss generations 1-4. I do miss it, but I like this game very much and I still like generation 1 the best.",yes: I recommend this product,,1,0,10 years ago,4.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,One of the best installments in the Pokemon series,"I've been looking forward to this game ever since it was first announced. The 156 new pokemon are a great addition to the National Pokedex and look very cool. I pre- ordered this game so I could catch Victini, exclusive to an event that occured prior to the writing of this review. This game has many 3D rendered places and even a full 3D rendered city, unlike the previous games that mainly focused on a bird's eye view. After beating the game, there is still much to do, including transfering pokemon from your older games. I hope they release the rumored Pokemon Gray!",yes: I recommend this product,,1,1,10 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,pokemon forever,best pokemon game to date great graphics better than white fun to play more than lasting great story hope they make a battle revolution for this game,yes: I recommend this product,,1,0,10 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,amazing!!!!!,soooooooooooooooooooooooo gooooooooooood i cant stop playing it!!!!!!!!!!!!!!!!!,yes: I recommend this product,,1,2,10 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,best ever,This is the best game eva in the world!! Itottally like loved it.!,yes: I recommend this product,,3,1,10 years ago,5.0,4.4195,553
MXGP 3: The Official Motocross Videogame - Nintendo Switch,Square Enix,MxGp3,Awesome for MX fans!! I wish there was more stunt riding and free ride locations though...,yes: I recommend this product,Verified Purchaser,0,0,1 year ago,4.0,3.1212,33
MXGP 3: The Official Motocross Videogame - Nintendo Switch,Square Enix,Nintendo switch mxgp3,Graphics are horrible for the switch. It’s pretty fun on PlayStation though.,No: I don’t recommend this product,Verified Purchaser,0,0,2 years ago,1.0,3.1212,33
MXGP 3: The Official Motocross Videogame - Nintendo Switch,Square Enix,Maybe for someone else,Can't honestly say if this is a great game or a bad game. Bought it for my 4 year old. Tired to help him learn how to play but it was rather difficult though. Me and him play several other racing games together but couldn't get into this one.,No: I don’t recommend this product,Verified Purchaser,0,1,2 years ago,3.0,3.1212,33
MXGP 3: The Official Motocross Videogame - Nintendo Switch,Square Enix,Worth the money,"This game is quite fun to play. Definitely very challenging and fast pace. This has got to be my favorite dirt bike game on the market right now. I grew  up playing the mx unleashed series, and while this game is fun to play it definitely has got nothing on mx unleashed but is in my opinion a lot better than monster energy sx and moto racer.",yes: I recommend this product,Verified Purchaser,2,0,2 years ago,4.0,3.1212,33
MXGP 3: The Official Motocross Videogame - Nintendo Switch,Square Enix,It's tough,"The controls are confusing, the game wasn't bad. I was just no good at it... lol",No: I don’t recommend this product,Verified Purchaser,1,0,2 years ago,3.0,3.1212,33
MXGP 3: The Official Motocross Videogame - Nintendo Switch,Square Enix,It's just ok.,"I bought the first one because I was sceptical about paying so much for it, don't buy the 1st it is terrible but i have been watching lots of gameplay on the new one and everything is decent besides one thing.. there's no free ride in mx games anymore.. what happen to freestyle?? I don't want to smash laps all day in real life let alone a game.. atleast mx  vs atv supercross have like 4 levels to free ride on.. but the game is all face and no mess around explore with friends like it should be.",No: I don’t recommend this product,,7,2,4 years ago,2.0,3.1212,33
